          -917
          -928
          -933
          -922
          -922
          -922
          -884
          -868
          -857
          -862
          -862
          -846
          -824
          -824
          -824
          -813
          -791
          -770
          -742
          -742
          -742
          -709
          -699
          -699
          -704
          -699
          -688
          -638
          -622
          -617
          -622
          -617
          -600
          -562
          -551
          -546
          -535
          -535
          -546
          -562
          -557
          -546
          -507
          -496
          -502
          -513
          -513
          -507
          -513
          -518
          -518
          -486
          -458
          -442
          -436
          -442
          -442
          -442
          -436
          -431
          -425
         32766
         32766
          -458
          -458
          -398
           -43
           207
           464
           791
           857
           890
           895
           879
           851
           737
           666
           573
           371
           234
            81
          -234
          -365
          -458
          -524
          -513
          -491
          -464
          -464
          -464
          -447
          -425
          -409
          -382
          -382
          -382
          -376
          -360
          -344
          -289
          -262
          -267
          -655
         -1097
         -1627
         -2228
         -1938
         -1152
          1621
          3369
          5166
          8235
          9092
          9262
          7454
          5750
          3795
           -87
         -1643
         -2730
         -3211
         -2752
         -2102
         -1004
          -753
          -660
          -742
          -791
          -802
          -759
          -731
          -731
          -737
          -715
          -677
          -611
          -611
          -628
          -600
          -557
          -507
          -458
          -447
          -425
          -354
          -322
          -305
          -267
          -234
          -174
           -65
           -43
           -21
            43
           103
           163
           229
           262
           305
           447
           507
           551
           600
           655
           737
           955
          1059
          1157
          1381
          1496
          1594
          1671
          1660
          1611
          1479
          1414
          1337
          1234
          1185
          1119
           802
           551
           273
          -202
          -376
          -513
          -764
          -873
          -939
          -966
          -944
          -922
          -906
          -895
          -879
          -857
          -862
          -857
          -841
          -830
          -819
          -830
          -835
          -830
          -775
          -748
          -742
          -748
          -742
          -737
          -709
          -709
          -704
          -682
          -655
          -638
          -633
          -633
          -633
          -617
          -606
          -606
          -606
          -600
          -589
          -567
          -557
          -551
          -535
          -518
          -507
          -502
          -507
          -507
          -480
          -469
          -453
          -453
          -453
          -453
          -436
          -431
          -442
          -442
          -436
          -436
          -431
          -420
          -415
         32766
          -425
          -453
          -393
          -245
           -21
           496
           699
           819
           879
           868
           862
           846
           819
           786
           638
           529
           404
           103
           -43
          -191
          -404
          -469
          -491
          -486
          -469
          -458
          -436
          -425
          -409
          -398
          -404
          -415
          -415
          -404
          -393
          -376
          -365
          -338
          -289
          -382
          -649
         -1627
         -2075
         -2239
         -1163
            65
          1621
          5155
          6842
          8229
          9262
          8694
          7476
          3817
          1796
           -76
         -2725
         -3233
         -3172
         -2053
         -1425
          -966
          -644
          -671
          -731
          -802
          -780
          -748
          -731
          -742
          -748
          -682
          -644
          -628
          -655
          -655
          -628
          -540
          -513
          -502
          -458
          -409
          -344
          -262
          -245
          -223
          -141
           -81
           -38
             0
            21
            65
           158
           191
           218
           305
           376
           442
           524
           540
           578
           731
           846
           972
          1179
          1277
          1387
          1594
          1654
          1671
          1611
          1550
          1479
          1337
          1283
          1245
          1146
          1032
           851
           305
            32
          -196
          -535
          -660
          -770
          -917
          -933
          -928
          -906
          -912
          -917
          -895
          -873
          -857
          -851
          -841
          -830
          -775
          -759
          -753
          -759
          -748
          -726
          -715
          -720
          -715
          -682
          -666
          -649
          -671
          -677
          -671
          -649
          -638
          -638
          -638
          -628
          -617
          -600
          -606
          -606
          -595
          -578
          -573
          -578
          -584
          -578
          -551
          -535
          -529
          -507
          -491
          -475
          -458
          -458
          -464
          -469
          -469
          -453
          -431
          -420
          -409
          -404
          -415
          -420
          -420
         32766
         32766
          -436
          -436
          -387
           -65
           174
           431
           791
           879
           906
           890
           862
           835
           753
           699
           617
           404
           267
           114
          -202
          -338
          -442
          -518
          -502
          -469
          -431
          -425
          -425
          -415
          -404
          -393
          -398
          -404
          -415
          -409
          -404
          -393
          -327
          -283
          -267
          -633
         -1081
         -1616
         -2239
         -1938
         -1135
          1676
          3418
          5204
          8235
          9092
          9262
          7465
          5761
          3795
           -92
         -1654
         -2736
         -3194
         -2741
         -2091
         -1004
          -742
          -655
          -715
          -753
          -770
          -737
          -715
          -715
          -731
          -715
          -677
          -611
          -606
          -611
          -573
          -529
          -491
          -464
          -458
          -436
          -344
          -294
          -273
          -240
          -196
          -125
           -10
            10
            27
            87
